brands,categories_tags_en/0,categories_tags_en/1,categories_tags_en/2,categories_tags_en/3,categories_tags_en/4,categories_tags_en/5,categories_tags_en/6,categories_tags_en/7,categories_tags_en/8,categories_tags_en/9,categories_tags_en/10,code,ecoscore_grade,image_front_small_url,image_front_url,image_small_url,image_url,ingredients_text,nutriments/carbohydrates,nutriments/carbohydrates_100g,nutriments/carbohydrates_serving,nutriments/carbohydrates_unit,nutriments/carbohydrates_value,nutriments/energy,nutriments/energy-kcal,nutriments/energy-kcal_100g,nutriments/energy-kcal_serving,nutriments/energy-kcal_unit,nutriments/energy-kcal_value,nutriments/energy-kcal_value_computed,nutriments/energy-kj,nutriments/energy-kj_100g,nutriments/energy-kj_serving,nutriments/energy-kj_unit,nutriments/energy-kj_value,nutriments/energy-kj_value_computed,nutriments/energy_100g,nutriments/energy_serving,nutriments/energy_unit,nutriments/energy_value,nutriments/fat,nutriments/fat_100g,nutriments/fat_serving,nutriments/fat_unit,nutriments/fat_value,nutriments/fiber,nutriments/fiber_100g,nutriments/fiber_serving,nutriments/fiber_unit,nutriments/fiber_value,nutriments/fruits-vegetables-legumes-estimate-from-ingredients_100g,nutriments/fruits-vegetables-legumes-estimate-from-ingredients_serving,nutriments/fruits-vegetables-nuts,nutriments/fruits-vegetables-nuts-estimate-from-ingredients_100g,nutriments/fruits-vegetables-nuts-estimate-from-ingredients_serving,nutriments/fruits-vegetables-nuts_100g,nutriments/fruits-vegetables-nuts_serving,nutriments/fruits-vegetables-nuts_unit,nutriments/fruits-vegetables-nuts_value,nutriments/nova-group,nutriments/nova-group_100g,nutriments/nova-group_serving,nutriments/nutrition-score-fr,nutriments/nutrition-score-fr_100g,nutriments/proteins,nutriments/proteins_100g,nutriments/proteins_serving,nutriments/proteins_unit,nutriments/proteins_value,nutriments/salt,nutriments/salt_100g,nutriments/salt_serving,nutriments/salt_unit,nutriments/salt_value,nutriments/saturated-fat,nutriments/saturated-fat_100g,nutriments/saturated-fat_serving,nutriments/saturated-fat_unit,nutriments/saturated-fat_value,nutriments/sodium,nutriments/sodium_100g,nutriments/sodium_serving,nutriments/sodium_unit,nutriments/sodium_value,nutriments/sugars,nutriments/sugars_100g,nutriments/sugars_serving,nutriments/sugars_unit,nutriments/sugars_value,nutriscore_grade,product_name,categories_tags_en/11,categories_tags_en/12,categories_tags_en/13,categories_tags_en/14,nutriments/iron,nutriments/iron_100g,nutriments/iron_label,nutriments/iron_serving,nutriments/iron_unit,nutriments/iron_value,nutriments/magnesium,nutriments/magnesium_100g,nutriments/magnesium_label,nutriments/magnesium_serving,nutriments/magnesium_unit,nutriments/magnesium_value,nutriments/phosphorus,nutriments/phosphorus_100g,nutriments/phosphorus_label,nutriments/phosphorus_serving,nutriments/phosphorus_unit,nutriments/phosphorus_value,nutriments/zinc,nutriments/zinc_100g,nutriments/zinc_label,nutriments/zinc_serving,nutriments/zinc_unit,nutriments/zinc_value,nutriments/carbon-footprint-from-known-ingredients_100g,nutriments/carbon-footprint-from-known-ingredients_product,nutriments/carbon-footprint-from-known-ingredients_serving,nutriments/alcohol,nutriments/alcohol_100g,nutriments/alcohol_serving,nutriments/alcohol_unit,nutriments/alcohol_value,additives_tags/0,nutriments/vitamin-pp,nutriments/vitamin-pp_100g,nutriments/vitamin-pp_label,nutriments/vitamin-pp_unit,nutriments/vitamin-pp_value,nutriments/vitamin-pp_serving,nutriments/fr-acides-gras-insatures,nutriments/fr-acides-gras-insatures_100g,nutriments/fr-acides-gras-insatures_label,nutriments/fr-acides-gras-insatures_unit,nutriments/fr-acides-gras-insatures_value,categories_tags_en/15,categories_tags_en/16,categories_tags_en/17,categories_tags_en/18,nutriments/vitamin-b1,nutriments/vitamin-b1_100g,nutriments/vitamin-b1_label,nutriments/vitamin-b1_serving,nutriments/vitamin-b1_unit,nutriments/vitamin-b1_value,nutriments/vitamin-b2,nutriments/vitamin-b2_100g,nutriments/vitamin-b2_label,nutriments/vitamin-b2_serving,nutriments/vitamin-b2_unit,nutriments/vitamin-b2_value,additives_tags/1,additives_tags/2,additives_tags/3,nutriments/carbohydrates_prepared,nutriments/carbohydrates_prepared_100g,nutriments/carbohydrates_prepared_unit,nutriments/carbohydrates_prepared_value,nutriments/energy-kcal_prepared,nutriments/energy-kcal_prepared_100g,nutriments/energy-kcal_prepared_unit,nutriments/energy-kcal_prepared_value,nutriments/energy-kj_prepared,nutriments/energy-kj_prepared_100g,nutriments/energy-kj_prepared_unit,nutriments/energy-kj_prepared_value,nutriments/energy_prepared,nutriments/energy_prepared_100g,nutriments/energy_prepared_unit,nutriments/energy_prepared_value,nutriments/fat_prepared,nutriments/fat_prepared_100g,nutriments/fat_prepared_modifier,nutriments/fat_prepared_unit,nutriments/fat_prepared_value,nutriments/fiber_prepared,nutriments/fiber_prepared_100g,nutriments/fiber_prepared_unit,nutriments/fiber_prepared_value,nutriments/proteins_prepared,nutriments/proteins_prepared_100g,nutriments/proteins_prepared_unit,nutriments/proteins_prepared_value,nutriments/salt_prepared,nutriments/salt_prepared_100g,nutriments/salt_prepared_unit,nutriments/salt_prepared_value,nutriments/saturated-fat_prepared,nutriments/saturated-fat_prepared_100g,nutriments/saturated-fat_prepared_modifier,nutriments/saturated-fat_prepared_unit,nutriments/saturated-fat_prepared_value,nutriments/sodium_prepared,nutriments/sodium_prepared_100g,nutriments/sodium_prepared_unit,nutriments/sodium_prepared_value,nutriments/sugars_prepared,nutriments/sugars_prepared_100g,nutriments/sugars_prepared_unit,nutriments/sugars_prepared_value,nutriments/fruits-vegetables-nuts-dried,nutriments/fruits-vegetables-nuts-dried_100g,nutriments/fruits-vegetables-nuts-dried_serving,nutriments/fruits-vegetables-nuts-dried_unit,nutriments/fruits-vegetables-nuts-dried_value,nutriments/fruits-vegetables-nuts-estimate,nutriments/fruits-vegetables-nuts-estimate_100g,nutriments/fruits-vegetables-nuts-estimate_label,nutriments/fruits-vegetables-nuts-estimate_serving,nutriments/fruits-vegetables-nuts-estimate_unit,nutriments/fruits-vegetables-nuts-estimate_value,nutriments/carbohydrates_prepared_serving,nutriments/energy-kcal_prepared_serving,nutriments/energy-kj_prepared_serving,nutriments/energy_prepared_serving,nutriments/fat_prepared_serving,nutriments/fiber_prepared_serving,nutriments/proteins_prepared_serving,nutriments/salt_prepared_serving,nutriments/saturated-fat_prepared_serving,nutriments/sodium_prepared_serving,nutriments/sugars_prepared_serving,nutriments/carbon-footprint-from-meat-or-fish_100g,nutriments/carbon-footprint-from-meat-or-fish_product,nutriments/carbon-footprint-from-meat-or-fish_serving,nutriments/fiber_prepared_modifier,additives_tags/4,additives_tags/5,additives_tags/6,additives_tags/7,additives_tags/8,additives_tags/9,additives_tags/10,additives_tags/11,additives_tags/12,additives_tags/13,additives_tags/14,additives_tags/15,nutriments/fruits-vegetables-nuts-estimate_prepared,nutriments/fruits-vegetables-nuts-estimate_prepared_100g,nutriments/fruits-vegetables-nuts-estimate_prepared_serving,nutriments/fruits-vegetables-nuts-estimate_prepared_unit,nutriments/fruits-vegetables-nuts-estimate_prepared_value,nutriments/trans-fat_label,nutriments/trans-fat_prepared,nutriments/trans-fat_prepared_100g,nutriments/trans-fat_prepared_serving,nutriments/trans-fat_prepared_unit,nutriments/trans-fat_prepared_value,nutriments/trans-fat_unit,nutriments/alcohol_prepared,nutriments/alcohol_prepared_100g,nutriments/alcohol_prepared_serving,nutriments/alcohol_prepared_unit,nutriments/alcohol_prepared_value,nutriments/cholesterol_prepared,nutriments/cholesterol_prepared_100g,nutriments/cholesterol_prepared_serving,nutriments/cholesterol_prepared_unit,nutriments/cholesterol_prepared_value,nutriments/cholesterol_unit,nutriments/monounsaturated-fat_label,nutriments/monounsaturated-fat_prepared,nutriments/monounsaturated-fat_prepared_100g,nutriments/monounsaturated-fat_prepared_serving,nutriments/monounsaturated-fat_prepared_unit,nutriments/monounsaturated-fat_prepared_value,nutriments/polyunsaturated-fat_label,nutriments/polyunsaturated-fat_prepared,nutriments/polyunsaturated-fat_prepared_100g,nutriments/polyunsaturated-fat_prepared_serving,nutriments/polyunsaturated-fat_prepared_unit,nutriments/polyunsaturated-fat_prepared_value,nutriments/added-sugars,nutriments/added-sugars_100g,nutriments/added-sugars_serving,nutriments/added-sugars_unit,nutriments/added-sugars_value,nutriments/added-sugars_prepared,nutriments/added-sugars_prepared_100g,nutriments/added-sugars_prepared_serving,nutriments/added-sugars_prepared_unit,nutriments/added-sugars_prepared_value,nutriments/calcium,nutriments/calcium_100g,nutriments/calcium_prepared,nutriments/calcium_prepared_100g,nutriments/calcium_prepared_serving,nutriments/calcium_prepared_unit,nutriments/calcium_prepared_value,nutriments/calcium_serving,nutriments/calcium_unit,nutriments/calcium_value,nutriments/cholesterol,nutriments/cholesterol_100g,nutriments/cholesterol_serving,nutriments/cholesterol_value,nutriments/iron_prepared,nutriments/iron_prepared_100g,nutriments/iron_prepared_serving,nutriments/iron_prepared_unit,nutriments/iron_prepared_value,nutriments/potassium,nutriments/potassium_100g,nutriments/potassium_prepared,nutriments/potassium_prepared_100g,nutriments/potassium_prepared_serving,nutriments/potassium_prepared_unit,nutriments/potassium_prepared_value,nutriments/potassium_serving,nutriments/potassium_unit,nutriments/potassium_value,nutriments/trans-fat,nutriments/trans-fat_100g,nutriments/trans-fat_serving,nutriments/trans-fat_value,nutriments/vitamin-d,nutriments/vitamin-d_100g,nutriments/vitamin-d_prepared,nutriments/vitamin-d_prepared_100g,nutriments/vitamin-d_prepared_serving,nutriments/vitamin-d_prepared_unit,nutriments/vitamin-d_prepared_value,nutriments/vitamin-d_serving,nutriments/vitamin-d_unit,nutriments/vitamin-d_value,nutriments/added-sugars_label,nutriments/cholesterol_label,additives_tags/16,additives_tags/17,additives_tags/18,additives_tags/19,additives_tags/20,nutriments/fiber_modifier,nutriments/calcium_label,nutriments/potassium_label,nutriments/vitamin-d_label,nutriments/nutrition-score-fr-producer,nutriments/nutrition-score-fr-producer_100g,nutriments/nutrition-score-fr-producer_serving,nutriments/nutrition-score-fr-producer_unit,nutriments/nutrition-score-fr-producer_value,categories_tags_en/19,categories_tags_en/20,categories_tags_en/21,categories_tags_en/22,categories_tags_en/23,nutriments/saturated-fat_modifier,nutriments/fruits-vegetables-nuts_label,nutriments/carbon-footprint,nutriments/carbon-footprint_100g,nutriments/carbon-footprint_serving,nutriments/carbon-footprint_unit,nutriments/carbon-footprint_value,nutriments/alcohol_prepared_modifier,nutriments/sugars_prepared_modifier,categories_tags_en/24,categories_tags_en/25,categories_tags_en/26,nutriments/insoluble-fiber,nutriments/insoluble-fiber_100g,nutriments/insoluble-fiber_serving,nutriments/insoluble-fiber_unit,nutriments/insoluble-fiber_value,nutriments/soluble-fiber,nutriments/soluble-fiber_100g,nutriments/soluble-fiber_serving,nutriments/soluble-fiber_unit,nutriments/soluble-fiber_value,nutriments/fiber_label
Barilla,Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Specific products,Pastas,Products for specific diets,Products without gluten,Dry pastas,Gluten-free pasta,Gluten-free dry pasta,8076809545440,b,https://images.openfoodfacts.net/images/products/807/680/954/5440/front_en.245.200.jpg,https://images.openfoodfacts.net/images/products/807/680/954/5440/front_en.245.400.jpg,https://images.openfoodfacts.net/images/products/807/680/954/5440/front_en.245.200.jpg,https://images.openfoodfacts.net/images/products/807/680/954/5440/front_en.245.400.jpg,"Farina di mais bianco (60%), farina di mais giallo (29,5%), farina di riso integrale (10%), acqua, emulsionante: mono-e digliceridi degli acidi grassi.",79,79,63.2,g,79,1518,358,358,286,kcal,358,357.7,1518,1518,1210,kJ,1518,1517.8,1518,1210,kJ,1518,1.5,1.5,1.2,g,1.5,1.1,1.1,0.88,g,1.1,0,0,0,0,0,0,0,g,0,4,4,4,-1,-1,6.5,6.5,5.2,g,6.5,0.01,0.01,0.008,g,0.01,0.3,0.3,0.24,g,0.3,0.004,0.004,0.0032,g,0.004,0.5,0.5,0.4,g,0.5,a,Spaghetti Senza Glutine,Spaghetti,Gluten-free Spaghetti,,,,,,,,,,,,,,,,,,,,,,,,,,,62.65,251,50.1,,,,,,en:e471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Barilla,Nudeln, Barilla Pasta, Pasta",Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Cereal pastas,Noodles,Dry pastas,Durum wheat pasta,Dry durum wheat pasta,,8076809512268,b,https://images.openfoodfacts.net/images/products/807/680/951/2268/front_de.268.200.jpg,https://images.openfoodfacts.net/images/products/807/680/951/2268/front_de.268.400.jpg,https://images.openfoodfacts.net/images/products/807/680/951/2268/front_de.268.200.jpg,https://images.openfoodfacts.net/images/products/807/680/951/2268/front_de.268.400.jpg,"_Hartweizengrieß_, Wasser",71,71,56.8,g,71,1521,359,359,287,kcal,359,360,1521,1521,1220,kJ,1521,1526,1521,1220,kJ,1521,2,2,1.6,g,2,3,3,2.4,g,3,0,0,0,0,0,0,0,g,0,1,1,1,-4,-4,13,13,10.4,g,13,0.01,0.01,0.008,g,0.01,0.5,0.5,0.4,g,0.5,0.004,0.004,0.0032,g,0.004,3.5,3.5,2.8,g,3.5,a,Girandole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Céréal Bio,Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Meals,Pasta dishes,Pastas,Stuffed pastas,Pasta stuffed with vegetables,Ravioli,Ravioli with vegetables,3175681170841,a,https://images.openfoodfacts.net/images/products/317/568/117/0841/front_fr.94.200.jpg,https://images.openfoodfacts.net/images/products/317/568/117/0841/front_fr.94.400.jpg,https://images.openfoodfacts.net/images/products/317/568/117/0841/front_fr.94.200.jpg,https://images.openfoodfacts.net/images/products/317/568/117/0841/front_fr.94.400.jpg,"Eau, pâte alimentaire (semoule de blé dur 13,8%, eau), concentré de tomate 16,3%, tofu 6,7 % (eau, soja, agents coagulants: sulfate de calcium, chlorure de calcium, nigari), oignons, huile de tournesol, carottes, champignons, chapelure (farine de blé 1,3%, levure, sel), semoule de blé dur 1%, basilic 0,9%, sel de mer, épices, sucre de canne, oignons frits (oignons, huile d'olive extra vierge, jus de citron), herbes de Provence. Ravioli 25% dans la recette.",15,15,40,g,15,465,111,111,296,kcal,111,110.7,465,465,1240,kJ,465,464.7,465,1240,kJ,465,3.1,3.1,8.28,g,3.1,3.8,3.8,10.1,g,3.8,28.333125,28.333125,,28.333125,28.333125,,,,,3,3,3,-2,-2,3.8,3.8,10.1,g,3.8,0.74,0.74,1.98,g,0.74,0.4,0.4,1.07,g,0.4,0.296,0.296,0.79,g,0.296,2.9,2.9,7.74,g,2.9,a,"Ravioli au tofu, tomates, basilic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Barilla, Barilla - Barilla G. e R. Fratelli - Società per Azioni - Via Mantova, 166, 43122 Parma - Italy",Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Cereal pastas,Dry pastas,Durum wheat pasta,Spaghetti,Dry durum wheat pasta,,8076808150072,b,https://images.openfoodfacts.net/images/products/807/680/815/0072/front_fr.224.200.jpg,https://images.openfoodfacts.net/images/products/807/680/815/0072/front_fr.224.400.jpg,https://images.openfoodfacts.net/images/products/807/680/815/0072/front_fr.224.200.jpg,https://images.openfoodfacts.net/images/products/807/680/815/0072/front_fr.224.400.jpg,"Semoule de _blé_ dur, eau.",71,71,56.8,g,71,1521,359,359,287,kcal,359,360,1521,1521,1220,kJ,1521,1526,1521,1220,kJ,1521,2,2,1.6,g,2,3,3,2.4,g,3,0,0,,0,0,,,,,1,1,1,-4,-4,13,13,10.4,g,13,0.01,0.01,0.008,g,0.01,0.5,0.5,0.4,g,0.5,0.004,0.004,0.0032,g,0.004,3.5,3.5,2.8,g,3.5,a,Pâtes spaghettoni n°7 500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barilla,Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Cereal pastas,Dry pastas,Durum wheat pasta,Dried wholemeal pasta,fr:Coquillettes,,8076809532709,b,https://images.openfoodfacts.net/images/products/807/680/953/2709/front_fr.95.200.jpg,https://images.openfoodfacts.net/images/products/807/680/953/2709/front_fr.95.400.jpg,https://images.openfoodfacts.net/images/products/807/680/953/2709/front_fr.95.200.jpg,https://images.openfoodfacts.net/images/products/807/680/953/2709/front_fr.95.400.jpg,"Semoule complète de BLÉ dur, eau. Peut contenir des traces de SOJA et de MOUTARDE.",64,64,51.2,g,64,1466,347,347,278,kcal,347,346.5,1466,1466,1170,kJ,1466,1465.5,1466,1170,kJ,1466,2.5,2.5,2,g,2.5,8,8,6.4,g,8,0,0,,0,0,,,,,1,1,1,-6,-6,13,13,10.4,g,13,0.01,0.01,0.008,g,0.01,0.5,0.5,0.4,g,0.5,0.004,0.004,0.0032,g,0.004,3.5,3.5,2.8,g,3.5,a,coquillette,,,,,0.0033,0.0033,0,0.00264,mg,3.3,0.094,0.094,0,0.0752,mg,94,0.305,0.305,0,0.244,mg,305,0.0031,0.0031,0,0.00248,mg,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Panzani,Ebro Foods",Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Cereal pastas,Dry pastas,Durum wheat pasta,Dry durum wheat pasta,fr:Coquillettes,fr:Coquillettes de blé dur,3038350023001,b,https://images.openfoodfacts.net/images/products/303/835/002/3001/front_fr.151.200.jpg,https://images.openfoodfacts.net/images/products/303/835/002/3001/front_fr.151.400.jpg,https://images.openfoodfacts.net/images/products/303/835/002/3001/front_fr.151.200.jpg,https://images.openfoodfacts.net/images/products/303/835/002/3001/front_fr.151.400.jpg,100% semoule de BLÉ dur de qualité supérieure. Peut contenir des traces de soja. Si le numéro de lot contient la lettre N: peut contenir de l'euf.,72,72,,g,72,1531,361,361,,kcal,361,361.2,1531,1531,,kJ,1531,1530.8,1531,,kJ,1531,2,2,,g,2,3.6,3.6,,g,3.6,0,0,,0,0,,,,,1,1,1,-4,-4,12,12,,g,12,0,0,,g,0,0.4,0.4,,g,0.4,0,0,,g,0,3.7,3.7,,g,3.7,a,Coquillettes,,,,,,,,,,,,,,,,,0,0,0,,g,0,,,,,,,60,600,0,,,,,,,0,0,0,g,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carrefour,Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Cereal pastas,Dry pastas,Durum wheat pasta,Dried wholemeal pasta,Fusilli,es:Fusilli de trigo duro,3560070825493,a,https://images.openfoodfacts.net/images/products/356/007/082/5493/front_fr.95.200.jpg,https://images.openfoodfacts.net/images/products/356/007/082/5493/front_fr.95.400.jpg,https://images.openfoodfacts.net/images/products/356/007/082/5493/front_fr.95.200.jpg,https://images.openfoodfacts.net/images/products/356/007/082/5493/front_fr.95.400.jpg,Semoule complète de _blé_ dur.,70,70,,g,70,1525,360,360,,kcal,360,362,1525,1525,,kJ,1525,1533,1525,,kJ,1525,2,2,,g,2,6,6,,g,6,0,0,,0,0,,,,,1,1,1,-6,-6,13,13,,g,13,0,0,,g,0,0.4,0.4,,g,0.4,0,0,,g,0,3,3,,g,3,a,Fusilli Blé complet,fr:fusilli-complets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"De Cecco,Sainsbury’s",Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Cereal pastas,Dry pastas,Durum wheat pasta,Spaghetti,Dry durum wheat pasta,Linguine,8001250120076,b,https://images.openfoodfacts.net/images/products/800/125/012/0076/front_bg.126.200.jpg,https://images.openfoodfacts.net/images/products/800/125/012/0076/front_bg.126.400.jpg,https://images.openfoodfacts.net/images/products/800/125/012/0076/front_bg.126.200.jpg,https://images.openfoodfacts.net/images/products/800/125/012/0076/front_bg.126.400.jpg,Hartweizengrieß,70.2,70.2,,g,70.2,1493,352,352,,kcal,352,352.1,1493,1493,,kJ,1493,1493.1,1493,,kJ,1493,1.5,1.5,,g,1.5,2.9,2.9,,g,2.9,0,0,,0,0,,,,,1,1,1,-4,-4,13,13,,g,13,0.01,0.01,,g,0.01,0.3,0.3,,g,0.3,0.004,0.004,,g,0.004,3.4,3.4,,g,3.4,a,Linguine n° 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jardin bio,Léa Nature",Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Cereal pastas,Dry pastas,Durum wheat pasta,Spaghetti,Whole or semi-whole durum wheat pasta,Durum wheat spaghetti,3478820043625,b,https://images.openfoodfacts.net/images/products/347/882/004/3625/front_fr.88.200.jpg,https://images.openfoodfacts.net/images/products/347/882/004/3625/front_fr.88.400.jpg,https://images.openfoodfacts.net/images/products/347/882/004/3625/front_fr.88.200.jpg,https://images.openfoodfacts.net/images/products/347/882/004/3625/front_fr.88.400.jpg,"Semoule semi-complète de BLE dur*, farine de quinoa royal* 10%, poudre de tomate* 2%, poudre d'ail*, arôme naturel de paprika, poudre d'œufs *. *Produits issus de l'agriculture biologique.",74,74,,g,74,1551,366,366,,kcal,366,366.1,1551,1551,,kJ,1551,1551.3,1551,,kJ,1551,1.9,1.9,,g,1.9,4.5,4.5,,g,4.5,0,0,,0,0,,,,,4,4,4,-5,-5,11,11,,g,11,0.017,0.017,,g,0.017,0.25,0.25,,g,0.25,0.0068,0.0068,,g,0.0068,2.5,2.5,,g,2.5,a,Spaghetti au Quinoa Tomate,Flavored and colored dry pastas,Whole or semi-whole durum wheat spaghetti,fr:spaghetti-au-ble-dur-semi-complet,fr:spaghetti-au-quinoa,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lustucru,Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Noodles,Egg pastas,Fresh egg pasta,Egg noodles,Egg tagliatelle,Tagliatelle,3240931546353,b,https://images.openfoodfacts.net/images/products/324/093/154/6353/front_fr.87.200.jpg,https://images.openfoodfacts.net/images/products/324/093/154/6353/front_fr.87.400.jpg,https://images.openfoodfacts.net/images/products/324/093/154/6353/front_fr.87.200.jpg,https://images.openfoodfacts.net/images/products/324/093/154/6353/front_fr.87.400.jpg,"Semoule de BLE dur, eau, ŒUFS frais issus de poules élevées en Plein Air 10.4%. Peut contenir des traces de soja et moutarde. Conditionné sous atmosphère protectrice.",53,53,63.6,g,53,1189,281,281,337,kcal,281,280.9,1189,1189,1430,kJ,1189,1189.3,1189,1430,kJ,1189,2.7,2.7,3.24,g,2.7,2.3,2.3,2.76,g,2.3,0,0,,0,0,,,,,1,1,1,-4,-4,10,10,12,g,10,0.05,0.05,0.06,g,0.05,0.6,0.6,0.72,g,0.6,0.02,0.02,0.024,g,0.02,3.4,3.4,4.08,g,3.4,a,Tagliatelles aux œufs frais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
