code,product_name,nutriscore_grade,ecoscore_grade,is_bio,Yuka_score,Yuka_class,fruits-vegetables-nuts-estimate-from-ingredients_serving,sugars_100g,energy_value,energy_unit,energy-kcal_value,saturated-fat_value,sodium_100g,proteins_100g,fiber_100g,fruits-vegetables-nuts-estimate-from-ingredients_serving.1,Nbr additifs à risque,Nbr additifs à risque modéré,Nbr additifs à risque limité,Nbr additifs sans risque,additives_count,knn_class,quantile_class
3240931543390,Lustucru selection ravioli 4 fromages 305g,c,c,False,63,Bon,3.03,4.3,1097.0,kJ,261.0,3.1,0.352,9.9,1.9,3.03,0,0,1,0,1,D,D
5000118203503,Pot Noodle Chicken & Mushroom,c,c,False,42,Mediocre,0.0,1.100000024,141.0,kcal,141.0,2.799999952,0.251999998,3.200000048,,0.0,1,0,4,6,11,E,E
3240931540177,Lustucru gnocchi a poeler extra fromage maxi 500g,c,a,False,69,Bon,4.3,2.1,965.0,kJ,230.0,3.0,0.52,8.3,1.8,4.3,0,0,0,0,0,D,C
8712429361106,Nissin Demae Ramen Spicy,c,d,False,36,Mediocre,1.022167969,0.6,382.0,kJ,91.0,2.0,0.4,1.9,,1.022167969,3,0,4,6,13,E,E
8410300352280,,c,d,False,18,Mauvais,3.3,3.7,938.0,kJ,224.0,4.7,0.48,4.7,1.5,3.3,1,0,3,2,6,E,E
8852018101079,Soupe de Nouilles Arôme Curry,c,c,False,36,Mediocre,0.003480911,0.6,73.0,kcal,73.0,1.4,0.00032,1.3,,0.003480911,7,1,3,1,12,E,E
26037431,Pâtes fraîches champignons et mascarpone,c,b,False,69,Bon,23.575,6.9,286.0,kcal,286.0,1.9,0.3,9.8,,23.575,0,0,0,1,1,C,D
8852018201021,YumYum Chicken Flavour,c,b,False,30,Mediocre,5.4,1.1,414.0,kJ,99.0,2.1,0.4,1.8,,5.4,5,1,3,1,10,E,E
8006515610323,Ravioli tomates rôties et burrata,c,a,False,48,Mediocre,6.8,1.8,281.0,kcal,281.0,6.1,0.32,8.5,2.2,6.8,0,0,0,0,0,B,C
8480000224538,Noodles sabor pollo,c,c,False,39,Mediocre,0.0,0.9,384.0,kJ,92.0,2.1,0.32,2.0,0.9,0.0,1,0,3,4,8,E,E
3229820783031,Mian Tiao saveur boeuf - 85 g - Tien Shan,c,b,False,51,Bon,0.3,0.6,112.0,kcal,112.0,0.6,0.32,2.6,0.7,0.3,0,0,3,1,4,E,E
2006050028757,Ravioli aux fromages,c,c,False,69,Bon,1.742011947,6.3,265.0,kcal,265.0,3.4,0.4,11.0,1.9,1.742011947,0,0,0,1,1,D,D
8852018800019,Yum yum Thai coconut soup,c,b,False,16,Mauvais,1.7,2.0,437.0,kJ,104.0,2.5,0.8,1.5,,1.7,8,1,4,3,16,E,E
8001665712798,GRANDI GIRASOLI GORGONZOLA ET NOIX RANA,c,c,False,54,Bon,7.0,3.5,315.0,kcal,315.0,5.5,0.48,12.0,5.7,7.0,0,0,0,0,0,D,D
3245411400712,Ravioli 4 fromages,c,c,False,51,Bon,0.457477679,3.3,1141.0,kJ,271.0,3.4,0.4,11.0,2.2,0.457477679,0,0,0,0,0,D,D
8001665712866,"Grandi Girasoli - Ricotta, Epinards & Mascarpone",c,b,False,60,Bon,10.0,3.8,237.0,kcal,237.0,4.1,0.56,11.0,5.2,10.0,0,0,0,0,0,D,E
6091091000189,Nouilles Instantanées - Saveur Crevettes,c,c,False,45,Mediocre,11.45,1.1,397.0,kJ,95.0,1.6,0.28,2.2,0.9,11.45,3,1,2,1,7,E,E
20969233,,c,b,False,75,Excellent,35.0,3.1,909.0,kJ,216.0,0.7,0.528,6.3,,35.0,0,0,1,0,1,D,D
3240931544342,Lustucru gnocchi a poeler extra fromage xxl 650g,c,a,False,69,Bon,4.3,2.1,965.0,kJ,230.0,3.0,0.52,8.3,1.8,4.3,0,0,0,0,0,D,C
3270160812196,"Ravioli aux Cèpes, sauce au Parmigiano Reggiano",c,b,False,66,Bon,7.8,2.3,725.0,kJ,174.0,6.2,0.252,7.2,2.1,7.8,0,0,0,2,2,C,D
3266140059842,Les ravioles à poêler,c,a,True,70,bon,21.0,1.5,203.0,kcal,203.0,3.1,0.44,7.8,1.9,21.0,0,0,1,1,2,D,D
3266140059125,Gnocchi BIO à poêler sachet,c,b,True,79,excellent,0.0,1.3,912.0,kJ,216.0,0.4,0.4,5.9,,0.0,0,0,0,0,0,C,B
3478820031486,Ravioli Bœuf Bio,c,a,True,79,excellent,39.68159744,4.0,355.0,kJ,84.0,0.5,0.4,3.2,1.6,39.68159744,0,0,0,0,0,C,D
3307130602553,Ravioli Volaille,c,a,True,79,excellent,39.5375,4.6,356.0,kJ,85.0,0.2,0.28,3.0,1.3,39.5375,0,0,0,0,0,B,C
3245413942814,Ravioli Épinards Ricotta,c,a,True,61,bon,11.6,1.9,252.0,kcal,252.0,2.5,0.56,11.0,2.6,11.6,0,0,0,0,0,C,C
3335880006512,Ravioli Légumes sauce Toscane,c,a,True,85,excellent,23.82,2.6,349.0,kJ,83.0,0.4,0.328,2.4,0.0,23.82,0,0,0,0,0,B,C
3222476101457,Raviolis au boeuf BIO,c,a,True,79,excellent,19.94,3.2,490.0,kJ,117.0,1.1,0.368,4.1,1.5,19.94,0,0,0,0,0,C,C
3564707086646,Ravioli bio aux 3 fromages,c,a,True,58,bon,0.0,3.5,1210.0,kJ,287.0,4.3,0.48,13.0,2.4,0.0,0,0,0,0,0,D,D
8022230010002,Tortelloni Ricotta e spinaci,c,a,True,58,bon,9.043945313,2.8,254.0,kcal,254.0,2.8,0.76,8.5,3.3,9.043945313,0,0,0,1,1,D,D
3760098459124,"Ravioles fromages, ail & fines herbes BIO 250g",c,a,True,58,bon,5.0,1.2,1168.0,kJ,278.0,5.4,0.276,11.4,1.8,5.0,0,0,0,0,0,A,C
3596710484287,Ravioli fromages bio,c,a,True,48,médiocre,0.0,1.2,1161.0,kJ,275.0,3.9,0.52,12.0,2.4,0.0,0,0,0,0,0,D,C
3335880006413,Raviolis légumes sauce Toscane,c,a,True,79,excellent,23.82,2.6,83.0,kcal,83.0,0.4,0.328,2.4,0.0,23.82,0,0,0,0,0,B,C
8005658018980,Quadrotti gorgonzola e noci,c,b,True,33,médiocre,0.0,0.8,261.0,kcal,261.0,4.5,0.44,12.0,1.4,0.0,0,1,0,0,1,D,D
3596710484270,Ravioli légumes du soleil bio,c,a,True,79,excellent,18.0,3.3,1065.0,kJ,252.0,0.8,0.6,7.2,2.3,18.0,0,0,0,0,0,D,C
3456300012255,Ravioli chèvre ciboulette,c,a,True,76,excellent,37.6,4.7,103.0,kcal,103.0,1.2,0.212,3.1,0.5,37.6,0,0,0,0,0,B,C
3350033289284,"Ravioli épinards ricotta, sauce basilic et parmesan bio",c,a,True,67,bon,29.69,0.5,648.0,kJ,155.0,2.1,0.484,4.3,1.9,29.69,0,0,1,0,1,C,D
3250392254469,Ravioli 3 fromages bio 250g,c,a,True,58,bon,0.0,1.7,1199.0,kJ,285.0,5.8,0.412,13.0,2.2,0.0,0,0,0,0,0,C,C
3222476859853,Ravioli épinard ricotta sauce basilic,c,a,True,67,bon,21.075,0.5,648.0,kJ,155.0,2.1,0.48,4.3,1.9,21.075,0,0,1,0,1,C,D
3266191057071,Tortilliez cèpes,c,b,True,79,excellent,9.0,1.9,287.0,kcal,287.0,2.4,0.3,9.0,0.0,9.0,0,0,0,0,0,C,C
3052420350019,Spaetzle bio,c,b,True,79,excellent,0.0,0.4,185.0,kcal,185.0,1.0,0.44,5.8,0.0,0.0,0,0,0,1,1,C,D
3266140055127,Ravioli emmental & basilic,c,a,True,73,bon,0.0,2.3,265.0,kcal,265.0,2.7,0.52,9.3,0.0,0.0,0,0,0,1,1,D,D
3256223660225,Ravioli aux légumes Bio,c,a,True,76,excellent,35.21800781,3.5,372.0,kJ,,0.1,0.52,2.5,1.2,35.21800781,0,0,0,0,0,E,D
3350030105822,Ravioli 4 fromages,c,b,True,73,bon,0.0,2.5,1165.0,kJ,,4.3,0.324,13.0,1.6,0.0,0,0,0,1,1,D,D
3431590012857,Ravioli Ricotta & Epinards,c,a,True,79,excellent,44.3,2.1,99.0,kcal,99.0,1.6,0.4,2.5,1.3,44.3,0,0,0,0,0,C,C
8006090001301,Polenta Valtellinese,c,b,False,90,Excellent,0.0,0.879999995,340.0,kcal,340.0,0.349999994,0.4,8.699999809,,0.0,0,0,0,0,0,C,C
7624841620086,Gnocchi de patate,c,b,False,69,Bon,0.5,2.5,598.0,kJ,141.0,0.2,0.44,2.7,1.5,0.5,0,0,0,0,0,A,C
434966,"Spinach, Ricotta & Lemon Girasoli",c,a,False,69,Bon,10.5,1.8,218.0,kcal,218.0,4.8,0.344,7.1,2.2,10.5,0,0,0,0,0,C,C
3229820803319,Kit bo bun,c,c,False,66,Bon,2.376552582,7.4,638.0,kJ,153.0,0.9,0.8,3.7,1.4,2.376552582,0,0,1,5,6,E,E
7610227940602,Macaronis à la montagnarde,c,c,False,63,Bon,6.465,1.2,139.0,kcal,139.0,3.1,0.372,4.7,1.2,6.465,0,0,0,0,0,C,D
3760019700229,Mezzaluna quatre fromages,c,c,False,60,Bon,0.0,3.9,1046.0,kJ,253.0,4.0,0.44,9.9,1.1,0.0,0,0,1,2,3,E,E
8720812770114,Volcano Blast Flavour,c,c,False,39,Médiocre,0.507834473,3.8,1443.0,kJ,345.0,0.4,0.292,7.5,0.0,0.507834473,5,1,4,4,14,E,E
21227080,Pastasalat Penne mit Feta und Paprika,c,b,False,39,Médiocre,6.365885417,4.3,763.0,kJ,182.0,2.1,0.52,5.2,1.5,6.365885417,0,1,1,0,2,D,D
20070755,Beef Lasagne with beef and merlot ragu sauce,c,d,False,39,Médiocre,11.47857143,1.4,197.0,kcal,197.0,5.8,0.304,9.0,2.1,11.47857143,3,0,3,5,11,E,E
4061461821623,Tasty noodles teriyaki,c,c,False,36,Médiocre,1.745449219,2.7,474.0,kJ,113.0,2.0,0.348,2.2,,1.745449219,1,0,1,1,3,E,E
3036815444699,Daisuki,c,b,False,36,Médiocre,0.0,0.6,95.0,kcal,95.0,1.9,0.304,2.0,0.1,,1,0,3,4,8,E,E
8410069180049,Ravioli Quesos,c,c,False,30,Médiocre,0.0,2.4,1028.0,kJ,244.0,3.4,0.52,10.0,4.9,0.0,3,0,1,1,5,E,E
4002359671135,Nouilles en pot saveur poulet curry Suzi Wan 62 g,c,e,,60,Bon,3.6175,0.8,109.0,kcal,109.0,2.1,0.232,2.7,0.9,3.6175,0,0,1,1,2,C,D
3222472572947,Nouilles style chinoises aux œufs,c,e,,69,bon,0.0,3.5,1517.0,kJ,358.0,0.7,0.368,12.5,0.0,0.0,0,0,0,1,1,E,D
5997523313111,Soba classic,d,c,False,7,Mauvais,9.06181891,4.4,206.0,kcal,206.0,3.6,0.76,5.9,0.0,9.06181891,4,0,3,3,10,E,E
5997523313159,,d,d,False,4,Mauvais,11.57552083,4.9,897.0,kJ,214.0,4.4,0.92,5.0,,11.57552083,2,0,3,4,9,E,E
3166352940054,"Tagliatelles au Poulet 🐔, Champignons🍄Crème",d,e,False,75,Excellent,46.43125,3.3,1291.0,kJ,306.0,2.7,0.84,23.0,2.7,46.43125,0,0,0,0,0,E,D
3266140062132,Ravioles du Dauphiné LABEL ROUGE IGP Lot de,d,b,False,35,Mediocre,0.0,1.5,1195.0,kJ,285.0,8.1,0.6,13.0,2.5,0.0,0,0,0,0,0,D,C
8410300352327,Yakisoba classic gourmet oriental,d,c,False,27,Mediocre,4.0,1.9,966.0,kJ,231.0,4.8,0.4,4.1,1.7,4.0,1,0,3,4,8,E,E
5997523324315,Soba Wok Style Terriyaki,d,c,False,9,Mauvais,3.967708333,3.3,847.0,kJ,202.0,4.1,0.64,4.4,,3.967708333,2,0,4,2,8,E,E
3564709015125,Raviolis du Dauphiné,d,b,False,32,Mediocre,0.0,1.8,290.0,kcal,290.0,7.3,0.64,14.0,0.8,0.0,0,0,0,0,0,D,C
5901384506575,Yakisoba soja classique,d,b,False,8,Mauvais,0.0,3.1,241.0,kcal,241.0,5.4,0.56,4.2,,0.0,1,0,3,4,8,E,E
3701002405455,ravioles,d,b,False,34,Mediocre,7.85,1.5,285.0,kcal,285.0,8.1,0.6,13.0,2.5,7.85,0,0,0,0,0,A,C
3154230805342,Pâte feuilleté Trésor de Grand Mère,d,c,False,32,Mediocre,0.55,1.6,1625.0,kj,389.0,14.0,0.44,7.2,1.0,0.55,0,0,0,0,0,E,D
5000118203497,Pot Noodle Beef And Tomato,d,d,False,39,Mediocre,18.0,1.4,143.0,kcal,143.0,2.8,0.22,3.5,1.3,18.0,1,0,3,3,7,E,E
3266140051600,Ravioles du Dauphiné surgelées,d,b,False,33,Mediocre,0.0,1.9,280.0,kcal,280.0,7.6,0.56,13.0,,0.0,0,0,0,0,0,D,C
3256225148578,Nouilles cuisinées cup saveur boeuf,d,b,False,7,Mauvais,0.088887533,5.4,1954.0,kJ,467.0,4.8,2.12,7.9,2.5,0.088887533,0,0,4,4,8,E,E
8001020110016,Ravioli met ricotta en spinazie,d,c,False,31,Mediocre,70.0,5.1,1090.0,kj,260.0,8.7,0.6,9.0,0.0,70.0,0,0,0,0,0,E,E
3596710214716,Ravioles du DauphinéAux œufs frais,d,b,False,34,Mediocre,2.0,1.8,1203.0,kJ,287.0,7.5,0.68,14.0,1.4,2.0,0,0,0,0,0,D,C
3256225148813,Nouilles cuisinées cup saveur poulet,d,b,False,8,Mauvais,0.087890625,3.4,1941.0,kJ,463.0,4.7,1.96,8.3,2.5,0.087890625,0,0,4,3,7,E,E
3250391110483,Ravioles du dauphiné label rouge igp,d,c,False,33,Mediocre,4.0,1.6,285.0,kcal,285.0,7.4,0.664,13.9,0.0,4.0,0,0,0,0,0,A,C
5000118203534,Chinese Chow Mein Noodles,d,c,False,34,Mediocre,7.3625,1.21,411.0,kcal,411.0,1.7,0.232,3.05,0.82,7.3625,1,0,3,5,9,E,E
8001665713153,Ravioli 4 Formaggi,d,c,False,90,Excellent,0.8671875,3.7,1280.0,kJ,298.0,5.1,1.3,12.0,5.0,0.8671875,0,0,0,0,0,E,E
8005658008233,Ravioli au bœuf braisé,d,b,False,8,Mauvais,2.197281746,1.0,273.0,kcal,273.0,3.4,0.56,15.0,,2.197281746,1,1,1,0,3,E,E
3266140061814,Pates fraiches au fromage Bousin ail & fines herbes,d,b,False,38,Mediocre,0.0,1.8,1125.0,kJ,268.0,6.2,0.56,10.0,3.0,0.0,0,0,0,1,1,D,D
3396410037451,Ravioli Fromages et Basilic,d,a,True,79,excellent,1.754166667,2.6,1134.0,kJ,269.0,4.1,0.44,11.0,0.0,1.754166667,0,0,0,0,0,D,C
8022230010606,RAVIOLIS AU PARMESAN,d,c,True,48,médiocre,0.15625,2.6,253.0,kcal,253.0,4.0,0.72,12.0,1.1,0.15625,0,0,0,1,1,D,D
3329489600035,Pennes blanches,d,b,True,49,médiocre,,0.0,358.0,kcal,358.0,0.2,1.2,0.01,3.0,,0,0,0,0,0,E,D
8009915002064,Conchiglie di mais,d,b,False,84,Excellent,0.0,0.6,355.0,kcal,355.0,14.0,0.012,6.45,2.0,0.0,0,0,0,0,0,E,C
3760019700205,Mezzaluna Ricotta e Spinaci,d,b,False,42,Médiocre,5.0,5.1,1022.0,kJ,242.0,2.5,0.548,9.3,1.2,5.0,0,0,1,1,2,D,D
4099200425870,Bio Ravioli,d,a,False,37,Médiocre,19.16951497,2.0,243.0,kcal,243.0,7.0,0.3,2.9,,19.16951497,0,0,2,0,2,D,D
3052420400660,Ravioles à la viande,d,c,False,37,Médiocre,0.0,1.0,248.0,kcal,248.0,4.7,0.6,10.0,,,0,0,0,2,2,D,D
8001665128247,Gourmet Girasoli Ricotta Mit Mascarpone & Zartem Blattspinat,d,c,False,35,Médiocre,10.0,3.3,1042.0,kJ,248.0,5.8,0.56,9.0,3.6,10.0,0,0,0,0,0,D,D
3266140051679,Ravioles du Dauphiné,d,c,False,32,Médiocre,0.0,1.5,284.0,kcal,284.0,8.1,0.6,12.9,,0.0,0,0,0,0,0,D,C
3439496620084,Perline bœuf et jambon cru,d,e,False,8,Mauvais,0.0,0.9,254.0,kcal,254.0,2.7,0.64,15.0,,,1,1,1,0,3,E,E
20579067,Siao long pao,d,c,False,8,Mauvais,19.0,1.4,187.0,kcal,187.0,2.4,0.76,7.1,,19.0,1,1,2,3,7,E,E
8852018101147,Grilled Chicken Flavour,e,c,False,0,Mauvais,0.01181992,2.75,337.0,kcal,337.0,7.5,1.19,4.58,1.58,0.01181992,3,1,2,4,10,E,E
8801073115088,quattro cheese hot chicken flavor ramen,e,b,False,0,Mauvais,0.0,7.59,590.0,kcal,590.0,9.0,1.32,11.0,1.38,0.0,2,0,3,7,12,E,E
3038359005800,Lustucru banzaï noodle nouilles sautées en sauce poulet teriyaki 90g,e,b,False,30,Mediocre,5.849776786,3.4,1031.0,kJ,246.0,4.9,0.36,5.0,1.5,5.849776786,1,0,3,1,5,E,E
6935270641650,Artificial Roasted Beef Flavour Instant Noodles,e,b,False,0,Mauvais,0.0,4.2,414.0,kcal,414.0,7.5,3.28,11.0,3.0,0.0,6,1,4,4,15,E,E
850016318541,Roasted “Pork” Tonkotsu Ramen Soup,e,d,False,12,Mauvais,0.002943485,1.69,300.0,kcal,300.0,8.0,1.51,30.5,16.9,0.002943485,0,0,3,3,6,E,E
9300777092347,Fried noodles,e,c,False,0,Mauvais,0.0,12.0,500.8,kcal,500.8,6.4,0.852,5.6,,0.0,1,0,1,1,3,E,E
8720812770633,Hot Spicy Ramen Noodles Speedy Spicy,e,d,False,0,Mauvais,5.080871582,8.23,1789.0,kJ,428.0,8.89,1.132,7.4,,5.080871582,4,2,1,3,10,E,E
4088600270463,Snack noodles,e,c,False,36,Mediocre,1.821550642,3.9,422.0,kJ,101.0,1.9,0.172,2.2,0.8,1.821550642,1,0,3,3,7,E,E
4770107252812,Nouilles sun yan beef,e,c,False,33,Mediocre,0.0,1.0,92.0,kcal,92.0,2.0,0.388,2.0,0.9,0.0,2,0,4,2,8,E,E
6223006710849,Nouilles extra piquante,e,b,False,0,Mauvais,,3.3,460.0,kcal,460.0,8.6,1.647,10.0,2.8,,0,0,0,0,0,E,E
4978065013449,播州の糸 そば,e,unknown,,30,Mediocre,0.0,63.0,355.0,kcal,355.0,0.5,0.88,14.0,3.700000048,0.0,0,0,0,0,0,E,D
8801073211216,Samyang 2X Spicy Bowl,e,unknown,,0,Mauvais,0.0,5.714285714,1694.0,kJ,409.5238095,6.666666667,0.914285714,8.571428571,2.857142857,0.0,5,0,4,4,13,E,E
8801073142312,Buldak Spicy Chicken Carbonara,e,unknown,,0,Mauvais,0.0,3.85,560.0,kcal,560.0,9.997,1.02,6.92,2.31,0.0,0,0,5,3,8,E,E
8712857980962,Noocyicious,e,unknown,,0,Mauvais,0.0,0.98,510.42,kcal,510.42,8.05,1.396,11.38,1.8,,1,0,4,3,8,E,E
8720812770671,Hot Spicy ramen noodles,e,unknown,,0,Mauvais,2.48128628754785e-10,8.35,1672.0,kJ,400.0,7.69,1.048,7.09,,2.48e-10,2,1,3,4,10,E,E
6920802305841,Soba Noodles,e,unknown,,69,Bon,0.0,1.4,1489.0,kJ,356.0,0.4,0.4,17.0,,0.0,0,0,0,0,0,C,C
9555022301877,Mamee Monster BBQ Flavour Snack Noodles,e,unknown,,0,Mauvais,5.68181818181818,3.6,473.0,kJ,113.0,2.0,1.29,11.2,,5.681818182,3,0,3,2,8,E,E
8680908020021,Noodle,e,unknown,,0,Mauvais,0.0,4.0,467.0,kcal,467.0,8.0,1.6,10.0,,,2,0,3,2,7,E,E
6909146706897,Nouille Sec Kailo,e,unknown,,24,Mauvais,0.0,1.5,2001.0,kJ,477.0,8.9,0.7,10.8,,0.0,0,0,1,1,2,E,E
8697686705057,Noodle,e,unknown,,0,Mauvais,0.0,4.0,467.0,kcal,467.0,8.0,1.6,10.0,,,2,0,2,2,6,E,E
8901058898422,Maggi Special Masala,e,unknown,,0,Mauvais,0.0,2.3,1645.0,kJ,393.0,7.7,0.9393,9.6,2.3,0.0,1,0,3,3,7,E,E
4061464332935,Instant-Nudeln,e,unknown,,0,Mauvais,0.0,29.0,461.0,kcal,461.0,12.0,2.92,13.0,0.0,,5,1,2,1,9,E,E
8901058847000,Noodles,e,unknown,,0,Mauvais,0.0,1.8,396.0,kcal,396.0,9.9,104.16,8.0,2.0,0.0,1,0,3,0,4,E,E
4061464321007,Asia Instand Nudeln Schwein,e,unknown,,0,Mauvais,0.0,3.0,468.0,kcal,468.0,13.0,2.8,13.0,,0.0,3,0,1,0,4,E,E
8901014000012,Top Ramen Masala Noodles,e,unknown,,0,Mauvais,0.0,2.21,1927.0,kJ,460.32,8.12,2.004,8.88,,,1,0,3,1,5,E,E
8717163788240,Knorr Repas Express Grand Pasta Pot Carbonara 92g,e,unknown,,31,Mediocre,0.7,4.7,1852.0,kJ,444.0,11.0,1.2,12.0,2.2,0.7,1,0,1,1,3,E,E
8801073140622,Potato Ramen,e,unknown,,0,Mauvais,0.0,3.33,520.0,kcal,520.0,9.0,1.65,10.0,0.833,0.0,2,0,3,5,10,E,E
8801073110168,Samyang Lamen Assorted Vegetable,e,unknown,,0,Mauvais,0.0,3.0,475.0,kcal,475.0,8.0,0.724,9.0,0.0,0.0,2,0,5,3,10,E,E
8801073211506,Carbonara Buldak Spicy Chicken Flavor Ramen,e,unknown,,0,Mauvais,0.0,8.57,1966.0,kJ,470.0,11.0,1.13,6.67,0.952,0.0,1,0,5,3,9,E,E
8801073114814,Buldak Cream Carbonara Hot Chicken Flavor Ramen,e,unknown,,0,Mauvais,4.31069306472409e-06,7.86,550.0,kcal,550.0,11.004,1.17,7.86,,4.31069e-06,1,0,4,6,11,E,E
5901384506629,Yakisoba saveur Poulet pad thaï,unknown,e,,7,Mauvais,7.0171875,2.900000095,236.0,kcal,236.0,5.099999905,0.56,4.599999905,1.0,7.0171875,1,0,3,2,6,E,E
