code,product_name,nutriscore_grade,ecoscore_grade,is_bio,Yuka_score,Yuka_class,fruits-vegetables-nuts-estimate-from-ingredients_serving,sugars_100g,energy_value,energy_unit,energy-kcal_value,saturated-fat_value,sodium_100g,proteins_100g,fiber_100g,fruits-vegetables-nuts-estimate-from-ingredients_serving.1,Nbr additifs à risque,Nbr additifs à risque modéré,Nbr additifs à risque limité,Nbr additifs sans risque,additives_count,knn_class,quantile_class
7610849657766.0,Lasagne alla bolognese,b,d,False,75.0,Excellent,5.201171875,0.9,136.0,kcal,136.0,2.6,0.4,9.8,1.5,5.201171875,0.0,0.0,0.0,0.0,0.0,B,D
3564700005965.0,Ravioli Bolognaise (Riche en viande),b,b,False,75.0,Excellent,10.52634766,3.0,101.0,kcal,101.0,1.2,0.28,5.0,1.5,10.52634766,0.0,0.0,0.0,0.0,0.0,A,D
3564700005941.0,"Ravioli (Pur Bœuf, Sauce à l'italienne)",b,c,False,75.0,Excellent,13.421875,2.7,86.0,kcal,86.0,0.8,0.28,4.0,1.5,13.421875,0.0,0.0,0.0,0.0,0.0,A,D
3245413965547.0,Ravioli,b,b,False,75.0,Bon,11.921875,2.5,456.0,kJ,109.0,1.0,0.284,4.2,1.9,11.921875,0.0,0.0,0.0,0.0,0.0,A,D
20263836.0,,b,c,False,75.0,Excellent,0.0,0.1,358.0,kcal,358.0,0.1,0.04,0.3,3.7,0.0,0.0,0.0,0.0,0.0,0.0,A,D
3222475412431.0,Ravioli au fromage sauce tomate,b,c,False,72.0,Bon,8.046875,2.3,396.0,kj,94.0,1.3,0.308,3.5,1.7,8.046875,0.0,0.0,0.0,1.0,1.0,A,D
3021690011104.0,Ravioli Bolognaise (Sauce Riche en Bœuf),b,b,False,72.0,Bon,39.96710526,3.2,100.0,kcal,100.0,1.5,0.3,4.4,1.7,39.96710526,0.0,0.0,0.0,0.0,0.0,A,D
8853662006833.0,Nouilles Soba,b,b,False,72.0,Bon,0.0,0.0,2222.0,kJ,523.0,0.0,0.282,13.2,,0.0,0.0,0.0,0.0,0.0,0.0,A,A
3021690011111.0,Ravioli Bolognaise (Sauce Riche en Bœuf) Format Familial,b,b,False,72.0,Bon,39.96710526,3.2,100.0,kcal,100.0,1.5,0.332,4.4,1.7,39.96710526,0.0,0.0,0.0,0.0,0.0,B,D
7627535394898.0,"Mah Mee, au poulet",b,d,False,72.0,Bon,26.2920801,2.1,591.0,kJ,141.0,0.7,0.44,7.9,1.4,26.2920801,0.0,0.0,1.0,0.0,1.0,D,D
3263851612311.0,Cannelloni Pur boeuf,b,d,False,69.0,Bon,15.820935,2.9,115.0,kcal,115.0,1.5,0.312,4.9,1.8,15.820935,0.0,0.0,1.0,0.0,1.0,A,D
3263851612090.0,Cannelloni pur boeuf,b,d,False,69.0,Bon,16.425,3.0,127.0,kcal,127.0,1.7,0.36,5.0,,16.425,0.0,0.0,1.0,0.0,1.0,D,D
3256222414225.0,Ravioli,b,c,False,69.0,Bon,21.9625,3.0,84.0,kcal,84.0,0.8,0.324,3.7,1.7,21.9625,0.0,0.0,1.0,2.0,3.0,D,D
3270160492510.0,Cannelloni Bolognaise,b,d,False,66.0,Bon,31.85323822,1.7,123.0,kcal,123.0,3.1,0.296,7.2,1.9,31.85323822,0.0,0.0,1.0,1.0,2.0,A,D
3261055861009.0,Ravioli Pur Boeuf - L'Assiette XXL - 350 g - Panzani,b,b,False,60.0,Bon,0.0,2.5,79.0,kcal,79.0,0.8,0.38,3.4,0.0,,0.0,0.0,2.0,1.0,3.0,D,D
3250392299163.0,Ravioli bœuf aux oeufs frais,b,b,False,57.0,Bon,1.7,2.4,994.0,kJ,236.0,2.7,0.448,10.7,3.0,1.7,0.0,0.0,1.0,1.0,2.0,D,D
27063460.0,Macaroni ‘tomato’,b,c,False,48.0,Médiocre,19.0,2.9,646.0,kJ,223.0,0.1,0.376,4.4,1.4,19.0,1.0,2.0,2.0,3.0,8.0,E,D
3175681061941.0,Coquillettes sans gluten - Coquillettes,b,b,False,48.0,Médiocre,0.0,0.2,1547.0,kJ,365.0,1.0,0.1016,7.1,1.3,0.0,1.0,0.0,0.0,0.0,1.0,D,D
8005121044089.0,Spaghetti Mais e Riso,b,b,False,48.0,Médiocre,0.0,0.55,1510.0,kJ,356.0,0.59,0.0012,6.2,1.65,0.0,0.0,0.0,0.0,0.0,0.0,A,D
3560070708000.0,Ravioli Boeuf,b,b,False,45.0,Médiocre,4.0015625,2.0,259.0,kcal,259.0,2.9,0.344,8.4,2.5,4.0015625,1.0,0.0,1.0,0.0,2.0,D,D
8852018101024.0,Instantnudeln - Chicken Flavour,c,d,False,36.0,Mediocre,2.3,0.3,332.0,kJ,80.0,1.8,0.316,1.2,,2.3,2.0,1.0,2.0,2.0,7.0,E,D
3240931547138.0,Gnocchi a poeler extra fromage 285g,c,b,False,69.0,Bon,4.3,2.1,965.0,kJ,230.0,3.0,0.52,8.3,1.8,4.3,0.0,0.0,0.0,0.0,0.0,B,D
8852018101017.0,YumYum - Beef Flavor,c,b,False,33.0,Mediocre,0.75,0.7,318.0,kJ,76.0,1.8,0.32,1.2,,0.75,2.0,2.0,2.0,4.0,10.0,E,D
8410300349952.0,,c,c,False,3.0,Mauvais,0.0,0.452,1203.0,kJ,287.0,6.0,0.335,2.13,0.0323,0.0,1.0,0.0,3.0,5.0,9.0,E,D
8852018101062.0,Nouilles Instantanées Légumes,c,d,False,36.0,Mediocre,0.026863445,3.2,2014.0,kJ,76.0,10.0,1.8,8.0,,0.026863445,9.0,1.0,3.0,2.0,15.0,E,D
8008343201179.0,gnocchi di patate,c,a,False,54.0,Bon,0.0,0.1,666.0,kJ,159.0,0.1,0.56,5.0,1.6,0.0,0.0,1.0,0.0,1.0,2.0,A,D
3038352881005.0,PZ RAVIOLI BOLO 800GR,c,b,False,72.0,Bon,11.60625,1.9,103.0,kcal,103.0,1.7,0.34,4.5,0.7,11.60625,0.0,0.0,0.0,1.0,1.0,A,D
8852018101031.0,"Nouilles Instantanées, saveur Canard",c,d,False,36.0,Mediocre,0.550649007,1.1,365.0,kJ,87.0,1.7,0.5,1.5,,0.550649007,6.0,1.0,2.0,2.0,11.0,E,D
3240931543390.0,Lustucru selection ravioli 4 fromages 305g,c,c,False,63.0,Bon,3.03,4.3,1097.0,kJ,261.0,3.1,0.352,9.9,1.9,3.03,0.0,0.0,1.0,0.0,1.0,D,D
5000118203503.0,Pot Noodle Chicken & Mushroom,c,c,False,42.0,Mediocre,0.0,1.100000024,141.0,kcal,141.0,2.799999952,0.251999998,3.200000048,,0.0,1.0,0.0,4.0,6.0,11.0,E,D
3240931540177.0,Lustucru gnocchi a poeler extra fromage maxi 500g,c,a,False,69.0,Bon,4.3,2.1,965.0,kJ,230.0,3.0,0.52,8.3,1.8,4.3,0.0,0.0,0.0,0.0,0.0,B,D
8712429361106.0,Nissin Demae Ramen Spicy,c,d,False,36.0,Mediocre,1.022167969,0.6,382.0,kJ,91.0,2.0,0.4,1.9,,1.022167969,3.0,0.0,4.0,6.0,13.0,E,D
8410300352280.0,,c,d,False,18.0,Mauvais,3.3,3.7,938.0,kJ,224.0,4.7,0.48,4.7,1.5,3.3,1.0,0.0,3.0,2.0,6.0,E,D
8852018101079.0,Soupe de Nouilles Arôme Curry,c,c,False,36.0,Mediocre,0.003480911,0.6,73.0,kcal,73.0,1.4,0.00032,1.3,,0.003480911,7.0,1.0,3.0,1.0,12.0,E,A
26037431.0,Pâtes fraîches champignons et mascarpone,c,b,False,69.0,Bon,23.575,6.9,286.0,kcal,286.0,1.9,0.3,9.8,,23.575,0.0,0.0,0.0,1.0,1.0,D,D
8852018201021.0,YumYum Chicken Flavour,c,b,False,30.0,Mediocre,5.4,1.1,414.0,kJ,99.0,2.1,0.4,1.8,,5.4,5.0,1.0,3.0,1.0,10.0,E,D
8006515610323.0,Ravioli tomates rôties et burrata,c,a,False,48.0,Mediocre,6.8,1.8,281.0,kcal,281.0,6.1,0.32,8.5,2.2,6.8,0.0,0.0,0.0,0.0,0.0,A,D
8480000224538.0,Noodles sabor pollo,c,c,False,39.0,Mediocre,0.0,0.9,384.0,kJ,92.0,2.1,0.32,2.0,0.9,0.0,1.0,0.0,3.0,4.0,8.0,E,D
3229820783031.0,Mian Tiao saveur boeuf - 85 g - Tien Shan,c,b,False,51.0,Bon,0.3,0.6,112.0,kcal,112.0,0.6,0.32,2.6,0.7,0.3,0.0,0.0,3.0,1.0,4.0,D,D
2006050028757.0,Ravioli aux fromages,c,c,False,69.0,Bon,1.742011947,6.3,265.0,kcal,265.0,3.4,0.4,11.0,1.9,1.742011947,0.0,0.0,0.0,1.0,1.0,D,D
8852018800019.0,Yum yum Thai coconut soup,c,b,False,16.0,Mauvais,1.7,2.0,437.0,kJ,104.0,2.5,0.8,1.5,,1.7,8.0,1.0,4.0,3.0,16.0,E,D
8001665712798.0,GRANDI GIRASOLI GORGONZOLA ET NOIX RANA,c,c,False,54.0,Bon,7.0,3.5,315.0,kcal,315.0,5.5,0.48,12.0,5.7,7.0,0.0,0.0,0.0,0.0,0.0,D,D
3245411400712.0,Ravioli 4 fromages,c,c,False,51.0,Bon,0.457477679,3.3,1141.0,kJ,271.0,3.4,0.4,11.0,2.2,0.457477679,0.0,0.0,0.0,0.0,0.0,B,D
8001665712866.0,"Grandi Girasoli - Ricotta, Epinards & Mascarpone",c,b,False,60.0,Bon,10.0,3.8,237.0,kcal,237.0,4.1,0.56,11.0,5.2,10.0,0.0,0.0,0.0,0.0,0.0,D,D
6091091000189.0,Nouilles Instantanées - Saveur Crevettes,c,c,False,45.0,Mediocre,11.45,1.1,397.0,kJ,95.0,1.6,0.28,2.2,0.9,11.45,3.0,1.0,2.0,1.0,7.0,E,D
20969233.0,,c,b,False,75.0,Excellent,35.0,3.1,909.0,kJ,216.0,0.7,0.528,6.3,,35.0,0.0,0.0,1.0,0.0,1.0,D,D
3240931544342.0,Lustucru gnocchi a poeler extra fromage xxl 650g,c,a,False,69.0,Bon,4.3,2.1,965.0,kJ,230.0,3.0,0.52,8.3,1.8,4.3,0.0,0.0,0.0,0.0,0.0,B,D
3270160812196.0,"Ravioli aux Cèpes, sauce au Parmigiano Reggiano",c,b,False,66.0,Bon,7.8,2.3,725.0,kJ,174.0,6.2,0.252,7.2,2.1,7.8,0.0,0.0,0.0,2.0,2.0,D,D
3266140059842.0,Les ravioles à poêler,c,a,True,70.0,bon,21.0,1.5,203.0,kcal,203.0,3.1,0.44,7.8,1.9,21.0,0.0,0.0,1.0,1.0,2.0,D,D
3266140059125.0,Gnocchi BIO à poêler sachet,c,b,True,79.0,excellent,0.0,1.3,912.0,kJ,216.0,0.4,0.4,5.9,,0.0,0.0,0.0,0.0,0.0,0.0,B,D
3478820031486.0,Ravioli Bœuf Bio,c,a,True,79.0,excellent,39.68159744,4.0,355.0,kJ,84.0,0.5,0.4,3.2,1.6,39.68159744,0.0,0.0,0.0,0.0,0.0,A,D
3307130602553.0,Ravioli Volaille,c,a,True,79.0,excellent,39.5375,4.6,356.0,kJ,85.0,0.2,0.28,3.0,1.3,39.5375,0.0,0.0,0.0,0.0,0.0,A,D
3245413942814.0,Ravioli Épinards Ricotta,c,a,True,61.0,bon,11.6,1.9,252.0,kcal,252.0,2.5,0.56,11.0,2.6,11.6,0.0,0.0,0.0,0.0,0.0,B,D
3335880006512.0,Ravioli Légumes sauce Toscane,c,a,True,85.0,excellent,23.82,2.6,349.0,kJ,83.0,0.4,0.328,2.4,0.0,23.82,0.0,0.0,0.0,0.0,0.0,B,D
3222476101457.0,Raviolis au boeuf BIO,c,a,True,79.0,excellent,19.94,3.2,490.0,kJ,117.0,1.1,0.368,4.1,1.5,19.94,0.0,0.0,0.0,0.0,0.0,A,D
3564707086646.0,Ravioli bio aux 3 fromages,c,a,True,58.0,bon,0.0,3.5,1210.0,kJ,287.0,4.3,0.48,13.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,D,D
8022230010002.0,Tortelloni Ricotta e spinaci,c,a,True,58.0,bon,9.043945313,2.8,254.0,kcal,254.0,2.8,0.76,8.5,3.3,9.043945313,0.0,0.0,0.0,1.0,1.0,D,D
3760098459124.0,"Ravioles fromages, ail & fines herbes BIO 250g",c,a,True,58.0,bon,5.0,1.2,1168.0,kJ,278.0,5.4,0.276,11.4,1.8,5.0,0.0,0.0,0.0,0.0,0.0,A,D
3596710484287.0,Ravioli fromages bio,c,a,True,48.0,médiocre,0.0,1.2,1161.0,kJ,275.0,3.9,0.52,12.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,B,D
3335880006413.0,Raviolis légumes sauce Toscane,c,a,True,79.0,excellent,23.82,2.6,83.0,kcal,83.0,0.4,0.328,2.4,0.0,23.82,0.0,0.0,0.0,0.0,0.0,B,D
8005658018980.0,Quadrotti gorgonzola e noci,c,b,True,33.0,médiocre,0.0,0.8,261.0,kcal,261.0,4.5,0.44,12.0,1.4,0.0,0.0,1.0,0.0,0.0,1.0,D,D
3596710484270.0,Ravioli légumes du soleil bio,c,a,True,79.0,excellent,18.0,3.3,1065.0,kJ,252.0,0.8,0.6,7.2,2.3,18.0,0.0,0.0,0.0,0.0,0.0,B,D
3456300012255.0,Ravioli chèvre ciboulette,c,a,True,76.0,excellent,37.6,4.7,103.0,kcal,103.0,1.2,0.212,3.1,0.5,37.6,0.0,0.0,0.0,0.0,0.0,A,D
3350033289284.0,"Ravioli épinards ricotta, sauce basilic et parmesan bio",c,a,True,67.0,bon,29.69,0.5,648.0,kJ,155.0,2.1,0.484,4.3,1.9,29.69,0.0,0.0,1.0,0.0,1.0,D,D
3250392254469.0,Ravioli 3 fromages bio 250g,c,a,True,58.0,bon,0.0,1.7,1199.0,kJ,285.0,5.8,0.412,13.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,B,D
3222476859853.0,Ravioli épinard ricotta sauce basilic,c,a,True,67.0,bon,21.075,0.5,648.0,kJ,155.0,2.1,0.48,4.3,1.9,21.075,0.0,0.0,1.0,0.0,1.0,D,D
3266191057071.0,Tortilliez cèpes,c,b,True,79.0,excellent,9.0,1.9,287.0,kcal,287.0,2.4,0.3,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,A,D
3052420350019.0,Spaetzle bio,c,b,True,79.0,excellent,0.0,0.4,185.0,kcal,185.0,1.0,0.44,5.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,D,D
3266140055127.0,Ravioli emmental & basilic,c,a,True,73.0,bon,0.0,2.3,265.0,kcal,265.0,2.7,0.52,9.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,D,D
3256223660225.0,Ravioli aux légumes Bio,c,a,True,76.0,excellent,35.21800781,3.5,372.0,kJ,,0.1,0.52,2.5,1.2,35.21800781,0.0,0.0,0.0,0.0,0.0,E,D
3350030105822.0,Ravioli 4 fromages,c,b,True,73.0,bon,0.0,2.5,1165.0,kJ,,4.3,0.324,13.0,1.6,0.0,0.0,0.0,0.0,1.0,1.0,D,D
3431590012857.0,Ravioli Ricotta & Epinards,c,a,True,79.0,excellent,44.3,2.1,99.0,kcal,99.0,1.6,0.4,2.5,1.3,44.3,0.0,0.0,0.0,0.0,0.0,B,D
8006090001301.0,Polenta Valtellinese,c,b,False,90.0,Excellent,0.0,0.879999995,340.0,kcal,340.0,0.349999994,0.4,8.699999809,,0.0,0.0,0.0,0.0,0.0,0.0,B,D
7624841620086.0,Gnocchi de patate,c,b,False,69.0,Bon,0.5,2.5,598.0,kJ,141.0,0.2,0.44,2.7,1.5,0.5,0.0,0.0,0.0,0.0,0.0,D,D
434966.0,"Spinach, Ricotta & Lemon Girasoli",c,a,False,69.0,Bon,10.5,1.8,218.0,kcal,218.0,4.8,0.344,7.1,2.2,10.5,0.0,0.0,0.0,0.0,0.0,B,D
3229820803319.0,Kit bo bun,c,c,False,66.0,Bon,2.376552582,7.4,638.0,kJ,153.0,0.9,0.8,3.7,1.4,2.376552582,0.0,0.0,1.0,5.0,6.0,E,D
7610227940602.0,Macaronis à la montagnarde,c,c,False,63.0,Bon,6.465,1.2,139.0,kcal,139.0,3.1,0.372,4.7,1.2,6.465,0.0,0.0,0.0,0.0,0.0,B,D
3760019700229.0,Mezzaluna quatre fromages,c,c,False,60.0,Bon,0.0,3.9,1046.0,kJ,253.0,4.0,0.44,9.9,1.1,0.0,0.0,0.0,1.0,2.0,3.0,D,D
8720812770114.0,Volcano Blast Flavour,c,c,False,39.0,Médiocre,0.507834473,3.8,1443.0,kJ,345.0,0.4,0.292,7.5,0.0,0.507834473,5.0,1.0,4.0,4.0,14.0,E,D
21227080.0,Pastasalat Penne mit Feta und Paprika,c,b,False,39.0,Médiocre,6.365885417,4.3,763.0,kJ,182.0,2.1,0.52,5.2,1.5,6.365885417,0.0,1.0,1.0,0.0,2.0,D,D
20070755.0,Beef Lasagne with beef and merlot ragu sauce,c,d,False,39.0,Médiocre,11.47857143,1.4,197.0,kcal,197.0,5.8,0.304,9.0,2.1,11.47857143,3.0,0.0,3.0,5.0,11.0,E,D
4061461821623.0,Tasty noodles teriyaki,c,c,False,36.0,Médiocre,1.745449219,2.7,474.0,kJ,113.0,2.0,0.348,2.2,,1.745449219,1.0,0.0,1.0,1.0,3.0,D,D
3036815444699.0,Daisuki,c,b,False,36.0,Médiocre,0.0,0.6,95.0,kcal,95.0,1.9,0.304,2.0,0.1,,1.0,0.0,3.0,4.0,8.0,E,D
8410069180049.0,Ravioli Quesos,c,c,False,30.0,Médiocre,0.0,2.4,1028.0,kJ,244.0,3.4,0.52,10.0,4.9,0.0,3.0,0.0,1.0,1.0,5.0,E,D
4002359671135.0,Nouilles en pot saveur poulet curry Suzi Wan 62 g,c,e,,60.0,Bon,3.6175,0.8,109.0,kcal,109.0,2.1,0.232,2.7,0.9,3.6175,0.0,0.0,1.0,1.0,2.0,A,D
3222472572947.0,Nouilles style chinoises aux œufs,c,e,,69.0,bon,0.0,3.5,1517.0,kJ,358.0,0.7,0.368,12.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,D,D
5997523313111.0,Soba classic,d,c,False,7.0,Mauvais,9.06181891,4.4,206.0,kcal,206.0,3.6,0.76,5.9,0.0,9.06181891,4.0,0.0,3.0,3.0,10.0,E,D
5997523313159.0,,d,d,False,4.0,Mauvais,11.57552083,4.9,897.0,kJ,214.0,4.4,0.92,5.0,,11.57552083,2.0,0.0,3.0,4.0,9.0,E,D
3166352940054.0,"Tagliatelles au Poulet 🐔, Champignons🍄Crème",d,e,False,75.0,Excellent,46.43125,3.3,1291.0,kJ,306.0,2.7,0.84,23.0,2.7,46.43125,0.0,0.0,0.0,0.0,0.0,D,D
3266140062132.0,Ravioles du Dauphiné LABEL ROUGE IGP Lot de,d,b,False,35.0,Mediocre,0.0,1.5,1195.0,kJ,285.0,8.1,0.6,13.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,D,D
8410300352327.0,Yakisoba classic gourmet oriental,d,c,False,27.0,Mediocre,4.0,1.9,966.0,kJ,231.0,4.8,0.4,4.1,1.7,4.0,1.0,0.0,3.0,4.0,8.0,E,D
5997523324315.0,Soba Wok Style Terriyaki,d,c,False,9.0,Mauvais,3.967708333,3.3,847.0,kJ,202.0,4.1,0.64,4.4,,3.967708333,2.0,0.0,4.0,2.0,8.0,E,D
3564709015125.0,Raviolis du Dauphiné,d,b,False,32.0,Mediocre,0.0,1.8,290.0,kcal,290.0,7.3,0.64,14.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,D,D
5901384506575.0,Yakisoba soja classique,d,b,False,8.0,Mauvais,0.0,3.1,241.0,kcal,241.0,5.4,0.56,4.2,,0.0,1.0,0.0,3.0,4.0,8.0,E,D
3701002405455.0,ravioles,d,b,False,34.0,Mediocre,7.85,1.5,285.0,kcal,285.0,8.1,0.6,13.0,2.5,7.85,0.0,0.0,0.0,0.0,0.0,D,D
3154230805342.0,Pâte feuilleté Trésor de Grand Mère,d,c,False,32.0,Mediocre,0.55,1.6,1625.0,kj,389.0,14.0,0.44,7.2,1.0,0.55,0.0,0.0,0.0,0.0,0.0,D,D
5000118203497.0,Pot Noodle Beef And Tomato,d,d,False,39.0,Mediocre,18.0,1.4,143.0,kcal,143.0,2.8,0.22,3.5,1.3,18.0,1.0,0.0,3.0,3.0,7.0,E,D
3266140051600.0,Ravioles du Dauphiné surgelées,d,b,False,33.0,Mediocre,0.0,1.9,280.0,kcal,280.0,7.6,0.56,13.0,,0.0,0.0,0.0,0.0,0.0,0.0,D,D
3256225148578.0,Nouilles cuisinées cup saveur boeuf,d,b,False,7.0,Mauvais,0.088887533,5.4,1954.0,kJ,467.0,4.8,2.12,7.9,2.5,0.088887533,0.0,0.0,4.0,4.0,8.0,E,D
8001020110016.0,Ravioli met ricotta en spinazie,d,c,False,31.0,Mediocre,70.0,5.1,1090.0,kj,260.0,8.7,0.6,9.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,D,D
3596710214716.0,Ravioles du DauphinéAux œufs frais,d,b,False,34.0,Mediocre,2.0,1.8,1203.0,kJ,287.0,7.5,0.68,14.0,1.4,2.0,0.0,0.0,0.0,0.0,0.0,D,D
3256225148813.0,Nouilles cuisinées cup saveur poulet,d,b,False,8.0,Mauvais,0.087890625,3.4,1941.0,kJ,463.0,4.7,1.96,8.3,2.5,0.087890625,0.0,0.0,4.0,3.0,7.0,E,D
3250391110483.0,Ravioles du dauphiné label rouge igp,d,c,False,33.0,Mediocre,4.0,1.6,285.0,kcal,285.0,7.4,0.664,13.9,0.0,4.0,0.0,0.0,0.0,0.0,0.0,D,D
5000118203534.0,Chinese Chow Mein Noodles,d,c,False,34.0,Mediocre,7.3625,1.21,411.0,kcal,411.0,1.7,0.232,3.05,0.82,7.3625,1.0,0.0,3.0,5.0,9.0,E,D
8001665713153.0,Ravioli 4 Formaggi,d,c,False,90.0,Excellent,0.8671875,3.7,1280.0,kJ,298.0,5.1,1.3,12.0,5.0,0.8671875,0.0,0.0,0.0,0.0,0.0,D,D
8005658008233.0,Ravioli au bœuf braisé,d,b,False,8.0,Mauvais,2.197281746,1.0,273.0,kcal,273.0,3.4,0.56,15.0,,2.197281746,1.0,1.0,1.0,0.0,3.0,D,D
3266140061814.0,Pates fraiches au fromage Bousin ail & fines herbes,d,b,False,38.0,Mediocre,0.0,1.8,1125.0,kJ,268.0,6.2,0.56,10.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,D,D
3396410037451.0,Ravioli Fromages et Basilic,d,a,True,79.0,excellent,1.754166667,2.6,1134.0,kJ,269.0,4.1,0.44,11.0,0.0,1.754166667,0.0,0.0,0.0,0.0,0.0,D,D
8022230010606.0,RAVIOLIS AU PARMESAN,d,c,True,48.0,médiocre,0.15625,2.6,253.0,kcal,253.0,4.0,0.72,12.0,1.1,0.15625,0.0,0.0,0.0,1.0,1.0,D,D
3329489600035.0,Pennes blanches,d,b,True,49.0,médiocre,,0.0,358.0,kcal,358.0,0.2,1.2,0.01,3.0,,0.0,0.0,0.0,0.0,0.0,D,D
8009915002064.0,Conchiglie di mais,d,b,False,84.0,Excellent,0.0,0.6,355.0,kcal,355.0,14.0,0.012,6.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,A,D
3760019700205.0,Mezzaluna Ricotta e Spinaci,d,b,False,42.0,Médiocre,5.0,5.1,1022.0,kJ,242.0,2.5,0.548,9.3,1.2,5.0,0.0,0.0,1.0,1.0,2.0,D,D
4099200425870.0,Bio Ravioli,d,a,False,37.0,Médiocre,19.16951497,2.0,243.0,kcal,243.0,7.0,0.3,2.9,,19.16951497,0.0,0.0,2.0,0.0,2.0,D,D
3052420400660.0,Ravioles à la viande,d,c,False,37.0,Médiocre,0.0,1.0,248.0,kcal,248.0,4.7,0.6,10.0,,,0.0,0.0,0.0,2.0,2.0,D,D
8001665128247.0,Gourmet Girasoli Ricotta Mit Mascarpone & Zartem Blattspinat,d,c,False,35.0,Médiocre,10.0,3.3,1042.0,kJ,248.0,5.8,0.56,9.0,3.6,10.0,0.0,0.0,0.0,0.0,0.0,D,D
3266140051679.0,Ravioles du Dauphiné,d,c,False,32.0,Médiocre,0.0,1.5,284.0,kcal,284.0,8.1,0.6,12.9,,0.0,0.0,0.0,0.0,0.0,0.0,D,D
3439496620084.0,Perline bœuf et jambon cru,d,e,False,8.0,Mauvais,0.0,0.9,254.0,kcal,254.0,2.7,0.64,15.0,,,1.0,1.0,1.0,0.0,3.0,D,D
20579067.0,Siao long pao,d,c,False,8.0,Mauvais,19.0,1.4,187.0,kcal,187.0,2.4,0.76,7.1,,19.0,1.0,1.0,2.0,3.0,7.0,E,D
8852018101147.0,Grilled Chicken Flavour,e,c,False,0.0,Mauvais,0.01181992,2.75,337.0,kcal,337.0,7.5,1.19,4.58,1.58,0.01181992,3.0,1.0,2.0,4.0,10.0,E,D
8801073115088.0,quattro cheese hot chicken flavor ramen,e,b,False,0.0,Mauvais,0.0,7.59,590.0,kcal,590.0,9.0,1.32,11.0,1.38,0.0,2.0,0.0,3.0,7.0,12.0,E,D
3038359005800.0,Lustucru banzaï noodle nouilles sautées en sauce poulet teriyaki 90g,e,b,False,30.0,Mediocre,5.849776786,3.4,1031.0,kJ,246.0,4.9,0.36,5.0,1.5,5.849776786,1.0,0.0,3.0,1.0,5.0,E,D
6935270641650.0,Artificial Roasted Beef Flavour Instant Noodles,e,b,False,0.0,Mauvais,0.0,4.2,414.0,kcal,414.0,7.5,3.28,11.0,3.0,0.0,6.0,1.0,4.0,4.0,15.0,E,D
850016318541.0,Roasted “Pork” Tonkotsu Ramen Soup,e,d,False,12.0,Mauvais,0.002943485,1.69,300.0,kcal,300.0,8.0,1.51,30.5,16.9,0.002943485,0.0,0.0,3.0,3.0,6.0,D,D
9300777092347.0,Fried noodles,e,c,False,0.0,Mauvais,0.0,12.0,500.8,kcal,500.8,6.4,0.852,5.6,,0.0,1.0,0.0,1.0,1.0,3.0,E,D
8720812770633.0,Hot Spicy Ramen Noodles Speedy Spicy,e,d,False,0.0,Mauvais,5.080871582,8.23,1789.0,kJ,428.0,8.89,1.132,7.4,,5.080871582,4.0,2.0,1.0,3.0,10.0,E,D
4088600270463.0,Snack noodles,e,c,False,36.0,Mediocre,1.821550642,3.9,422.0,kJ,101.0,1.9,0.172,2.2,0.8,1.821550642,1.0,0.0,3.0,3.0,7.0,E,D
4770107252812.0,Nouilles sun yan beef,e,c,False,33.0,Mediocre,0.0,1.0,92.0,kcal,92.0,2.0,0.388,2.0,0.9,0.0,2.0,0.0,4.0,2.0,8.0,E,D
6223006710849.0,Nouilles extra piquante,e,b,False,0.0,Mauvais,,3.3,460.0,kcal,460.0,8.6,1.647,10.0,2.8,,0.0,0.0,0.0,0.0,0.0,D,D
4978065013449.0,播州の糸 そば,e,unknown,,30.0,Mediocre,0.0,63.0,355.0,kcal,355.0,0.5,0.88,14.0,3.700000048,0.0,0.0,0.0,0.0,0.0,0.0,D,D
8801073211216.0,Samyang 2X Spicy Bowl,e,unknown,,0.0,Mauvais,0.0,5.714285714,1694.0,kJ,409.5238095,6.666666667,0.914285714,8.571428571,2.857142857,0.0,5.0,0.0,4.0,4.0,13.0,E,D
8801073142312.0,Buldak Spicy Chicken Carbonara,e,unknown,,0.0,Mauvais,0.0,3.85,560.0,kcal,560.0,9.997,1.02,6.92,2.31,0.0,0.0,0.0,5.0,3.0,8.0,E,D
8712857980962.0,Noocyicious,e,unknown,,0.0,Mauvais,0.0,0.98,510.42,kcal,510.42,8.05,1.396,11.38,1.8,,1.0,0.0,4.0,3.0,8.0,E,D
8720812770671.0,Hot Spicy ramen noodles,e,unknown,,0.0,Mauvais,2.48128628754785e-10,8.35,1672.0,kJ,400.0,7.69,1.048,7.09,,2.48e-10,2.0,1.0,3.0,4.0,10.0,E,D
